First Subhalo ID,Group Mass,First Subhalo Mass,Second Subhalo Mass,First Subhalo x,First Subhalo y,First Subhalo z,Second Subhalo x,Second Subhalo y,Second Subhalo z,First Subhalo Vel v_x,First Subhalo v_y,First Subhalo v_z,Second Subhalo v_x,Second Subhalo v_y,Second Subhalo v_z
547828,207.1085192940452,189.9731375954368,1.078482632609931,46804.02734375,59669.68359375,31038.890625,46715.75390625,59708.93359375,31075.79296875,118.22991943359375,151.03683471679688,146.1236572265625,0.11734556406736374,363.9656677246094,219.664306640625
547886,199.4087262587114,184.75747108459473,1.7673879523168912,23849.236328125,48020.89453125,456.8640441894531,23886.673828125,48149.06640625,471.2762145996094,-215.93772888183594,56.77326202392578,-231.34986877441406,-275.7409362792969,-68.55117797851562,-284.2176513671875
547960,202.2327943281694,178.0677166852084,5.515754222869873,39041.26171875,58319.55859375,49062.3359375,38925.078125,58305.828125,49011.19140625,-157.76222229003906,117.10704040527344,-180.71885681152344,12.991353988647461,106.89271545410156,-11.92317008972168
548051,203.35338332436302,187.64920668168503,1.3168919831514359,57420.125,73927.671875,48158.8203125,57420.30859375,74061.75,48198.76953125,25.361770629882812,-106.74002838134766,-317.27752685546875,132.30572509765625,-122.43256378173828,-108.23992156982422
548127,186.55644763599744,166.92865978587758,5.594722587953915,38783.703125,74008.7421875,40808.0,38913.23828125,73907.9453125,40651.04296875,166.91856384277344,-366.43218994140625,-104.4167709350586,169.84149169921875,-202.64073181152344,-222.540771484375
548230,184.02344530278987,176.31085352464157,5.354809151454406,64581.19921875,26273.744140625,38035.91015625,64611.8984375,26494.462890625,38204.98046875,94.09810638427734,-154.75767517089844,-177.2443084716797,111.81636810302734,-295.95806884765625,-253.02093505859375
548316,179.84938621520996,170.2242764559659,7.89082253521139,53037.69921875,48778.9375,31699.169921875,53183.49609375,49061.890625,31987.923828125,3.143946886062622,47.49291229248047,-66.63555145263672,28.629194259643555,36.21022415161133,-183.80856323242188
548389,196.16801088506526,176.67335813695735,4.7147890383547,66562.0390625,68333.15625,2503.20458984375,66711.9140625,68294.0234375,2601.6640625,117.7318344116211,-7.459164619445801,-11.946685791015625,-23.6011962890625,-47.97491455078125,132.3666534423828
548484,194.1035660830411,168.79381916739726,3.75287878242406,51106.02734375,15510.470703125,59304.41015625,51197.703125,15502.873046875,59460.875,-36.70256042480469,-114.92950439453125,-206.0926513671875,-153.78921508789062,-213.90724182128906,-8.524396896362305
548586,176.73127217726275,170.06558721715754,15.118311751972547,14284.8427734375,25320.94921875,29204.53125,14584.3681640625,25334.876953125,29034.857421875,-279.7060852050781,-173.72958374023438,71.60359954833984,-416.80206298828125,-79.81614685058594,64.08367156982422
548657,199.85922900113192,185.82090464505282,0.8423295380039649,61725.15625,69366.9921875,33671.0078125,61705.54296875,69397.3828125,33601.52734375,-176.44798278808594,130.29360961914062,228.51760864257812,-129.9154815673828,67.1521987915039,352.6586608886719
548749,198.5077424482866,158.68285569277677,12.287482619285583,44674.22265625,32264.865234375,57494.01171875,44669.28515625,32292.74609375,57346.7265625,-285.5811767578125,146.25157165527344,-72.94918060302734,-177.24514770507812,-31.525802612304688,-66.75196838378906
548835,173.20024967193604,169.9294610456987,5.0329190086234705,50319.15625,30880.1640625,19786.322265625,50607.765625,30666.013671875,19710.5390625,170.28369140625,-43.6002082824707,168.27252197265625,91.23475646972656,-33.84568786621094,47.22294235229492
548955,132.11262226104736,111.32889444177802,35.53953766822815,60151.35546875,49902.25,24040.19140625,59813.82421875,50113.21875,23986.265625,9.396631240844727,-36.49700927734375,236.2909698486328,119.6530990600586,-71.75691223144531,266.79217529296875
549073,202.59831168434837,185.98185886036268,1.389091665094549,49387.578125,20919.29296875,14213.146484375,49270.84375,21004.6484375,14174.841796875,177.2780303955078,7.114273548126221,-45.42149353027344,344.209716796875,-129.34710693359375,-65.2249755859375
549154,124.91822242736818,118.40295791625977,46.93956808610396,34896.77734375,17393.43359375,11980.734375,35045.34765625,17816.05859375,11891.3427734375,-168.20408630371094,-34.7880859375,-3.8062336444854736,-108.48846435546875,-142.34860229492188,72.32011413574219
549280,197.3021680658514,173.3032898469405,0.8927189152349125,39703.2109375,38315.07421875,65930.171875,39501.72265625,38505.99609375,65899.0546875,-4.578913688659668,-20.732160568237305,120.15157318115234,-206.26806640625,-110.96076202392578,193.9850616455078
549373,196.43276387994942,169.21197284351697,14.585085890509866,74656.9453125,65085.8828125,64987.0625,74656.109375,65100.40234375,65154.234375,110.6202621459961,-241.7204132080078,-193.0354461669922,13.070671081542969,-259.033447265625,-373.6961975097656
549439,195.35578380931508,179.03564193032005,3.315920518203215,3437.701171875,7705.1708984375,16771.046875,3399.761474609375,8011.7177734375,16854.36328125,193.65269470214844,204.1224822998047,158.31378173828125,284.6304626464844,219.64161682128906,147.86343383789062
549520,188.49455226551405,179.57864024422386,1.6432946378534492,40926.93359375,4154.7158203125,60835.57421875,40747.359375,4182.8203125,60845.75390625,-212.92861938476562,-71.92811584472656,-54.526126861572266,-309.04473876953125,-175.68663024902344,-116.08807373046875
549623,183.40672146190298,175.328634001992,5.185591226274317,34075.875,5259.65283203125,47665.0703125,33960.29296875,5148.38330078125,47441.37890625,-1.1910992860794067,-164.07049560546875,31.56372833251953,-68.72844696044922,-125.42721557617188,172.41976928710938
549722,171.61787639964712,130.7197700847279,27.508077296343718,2577.507080078125,15709.537109375,21982.185546875,2700.441162109375,15683.1884765625,21845.537109375,-35.94228744506836,594.069580078125,358.2229919433594,-63.36737823486328,514.2797241210938,292.9126281738281
549818,153.59127521514893,152.35635367306796,16.612693667411804,74009.78125,43245.3125,9918.8447265625,74246.40625,43264.44921875,10151.81640625,100.59648132324219,-232.83697509765625,-2.868041753768921,77.77223205566406,-222.8588409423828,-145.4794921875
549921,199.58923079750755,181.3986734910445,2.6931982826102865,44059.08203125,18383.005859375,57342.5625,44058.1875,18551.1328125,57377.171875,-77.51488494873047,23.10471534729004,-105.71337890625,40.57304000854492,94.17352294921875,-236.4257049560547
549991,196.49065624583852,174.1772023114291,4.357551309195432,56244.625,45751.75390625,25359.451171875,56097.91796875,45811.74609375,25340.9453125,-96.66120910644531,-38.916175842285156,262.3204345703125,-142.06146240234375,-42.82658004760742,239.99903869628906
550086,166.8933088129217,162.14919090270996,19.539036534049295,8003.03857421875,36270.07421875,39123.86328125,8123.58740234375,36441.45703125,39342.43359375,192.27410888671875,61.55779266357422,-16.445110321044922,102.67081451416016,-53.518836975097656,-67.10999298095703
550169,178.66034941239792,168.0755831978538,15.067169612104243,38798.48828125,36855.41015625,669.2745361328125,38892.87109375,36810.359375,393.30499267578125,-50.62468338012695,-71.57423400878906,-353.199951171875,-30.592668533325195,-250.81692504882812,-256.82379150390625
550213,204.79213107715955,185.13350053267047,0.9867289018901912,26367.56640625,51159.1796875,49741.671875,26476.091796875,51262.62890625,49714.5390625,-556.9028930664062,-215.31809997558594,-24.98493003845215,-456.30352783203125,-214.5537109375,62.230098724365234
550263,149.6263092214411,147.522742098028,15.716967257586393,62749.0234375,17976.41015625,29434.873046875,62902.3671875,18267.8203125,29282.966796875,406.96783447265625,-306.25274658203125,-183.93215942382812,335.9831237792969,-455.4808044433594,-210.60433959960938
550351,196.24172557484022,179.0070642124523,1.5109286389567635,49291.46875,14271.5927734375,43814.8828125,49128.7109375,14169.009765625,43775.84765625,35.375465393066406,-159.45555114746094,-145.83877563476562,-74.78706359863281,4.675383567810059,-78.68559265136719
550436,161.24143383719706,140.091440894387,14.877645806832748,1420.29443359375,53933.96484375,42420.25,1311.4107666015625,53880.24609375,42627.64453125,335.8716125488281,302.6389465332031,189.79188537597656,299.8511962890625,406.0831298828125,104.22590637207031
550551,158.56778621673584,154.92470697923142,20.082038911906157,74405.1171875,74843.84375,35142.29296875,74401.9453125,74625.8359375,35358.7890625,-69.22447967529297,151.06056213378906,62.4161376953125,-1.7062841653823853,285.2920837402344,63.014949798583984
550627,175.8934476158836,154.06282381577927,10.775049301710997,59844.69140625,3458.793212890625,57334.4609375,59850.8046875,3356.19970703125,57282.9140625,4.0095343589782715,-125.76091766357422,-247.62257385253906,-40.28706741333008,-55.946014404296875,-244.6593475341797
550773,163.8203100724654,154.53211827711627,12.904187495058235,1373.1044921875,60632.87890625,54672.63671875,1150.951904296875,60719.9296875,54816.23828125,-242.6268310546875,-383.777587890625,-31.715612411499023,-86.43075561523438,-477.71295166015625,-24.460233688354492
550850,164.4227287986062,148.60197630795565,16.309605403379962,81.6328125,35708.42578125,3036.98876953125,255.8752899169922,36081.359375,3153.982177734375,-134.52273559570312,-336.0388488769531,93.79491424560547,-189.95884704589844,-352.06048583984375,-45.794578552246094
550914,177.03962326049805,177.03811688856646,1.8207855861295354,20197.630859375,46148.9296875,68463.5,19986.720703125,46109.953125,68562.234375,-244.0475311279297,129.97711181640625,-201.58779907226562,-340.8119201660156,223.16441345214844,-132.67848205566406
551000,141.12028208645907,115.54053696719083,37.60324554009871,16400.783203125,51059.90625,62678.18359375,16365.6708984375,51183.2578125,62874.33984375,260.7659606933594,-65.1993637084961,32.560508728027344,118.5038833618164,-78.17820739746094,-106.48605346679688
551093,166.98957573283803,156.5416834571145,14.26244459368966,33164.80078125,67076.8671875,4561.1572265625,33513.3125,67208.7578125,4684.380859375,-196.33555603027344,176.30723571777344,-195.85440063476562,-340.1280822753906,184.7976837158203,-88.13784790039062
551177,182.64337019486862,175.7377711209384,2.4247057735919952,3696.218017578125,22997.158203125,17144.10546875,3483.908447265625,23036.373046875,17421.7421875,-430.3034362792969,127.32170104980469,433.56207275390625,-401.7408142089844,154.34896850585938,536.5928955078125
551264,102.79654372822155,96.80472720753063,58.32680788907138,58010.54296875,3020.596923828125,54821.84765625,58053.42578125,2916.90380859375,55227.20703125,1.9804071187973022,-120.61766815185547,-112.98751068115234,65.90949249267578,-55.882469177246094,-249.72998046875
551352,178.41141874139961,142.7229642868042,8.323269134218043,67478.1484375,22017.24609375,25264.68359375,67495.0625,22022.330078125,25358.5,240.7692108154297,-430.1378173828125,-222.60548400878906,431.0773620605469,-382.708984375,-245.48265075683594
551476,90.87682854045522,81.02458173578437,47.00273817235774,40916.2265625,1189.212890625,68725.7421875,41065.8984375,1339.550537109375,68192.921875,-385.809326171875,-46.327919006347656,269.95501708984375,-435.1263732910156,-68.29183197021484,310.55059814453125
551602,181.5317977558483,153.93647280606356,12.59508322585713,11390.53125,26290.025390625,2162.187744140625,11391.03125,26306.017578125,2318.320068359375,-110.5206527709961,59.312522888183594,170.39825439453125,27.96967124938965,-25.475317001342773,75.59040069580078
551666,174.08695004203105,165.5651330947876,5.456339906562459,38381.828125,22962.578125,47809.80078125,38591.19921875,22812.0546875,47855.7109375,-79.59384155273438,-409.02642822265625,77.44666290283203,-90.6611099243164,-413.0931396484375,131.76528930664062
551734,185.8186505057595,167.04748977314344,3.4535510296171363,32597.8125,69357.5390625,68685.5859375,32518.6640625,69194.046875,68585.9921875,-218.34791564941406,300.12054443359375,-87.21421813964844,-269.6530456542969,477.52398681640625,-30.7045955657959
551813,188.05157054554334,163.96846554496074,3.6596208810806274,70483.0390625,66985.6953125,28359.3203125,70410.4921875,67020.5703125,28413.685546875,-74.9394302368164,39.221561431884766,217.8779296875,-165.464111328125,65.30996704101562,260.8799743652344
551906,186.6767623207786,169.60605708035555,2.272785556587306,4981.46044921875,74055.6875,24479.19140625,4929.8525390625,74144.3828125,24590.603515625,70.15601348876953,231.78790283203125,58.152557373046875,-39.154109954833984,233.3315887451172,28.3487548828125
551990,184.6491640264338,159.79743003845215,7.316985590891405,61073.890625,9059.8642578125,37030.14453125,61167.9453125,9047.904296875,36975.37109375,8.254274368286133,-164.64178466796875,-97.07129669189453,-111.22601318359375,-146.0512237548828,-74.26789855957031
552088,194.51494650407273,180.42773550206965,0.6595741195434874,59969.39453125,51255.64453125,53285.63671875,60009.58203125,51148.69921875,53433.3203125,306.9884033203125,123.78756713867188,-1.0459846258163452,273.2041015625,224.93785095214844,145.81716918945312
552149,191.02003357627177,175.81071636893535,0.6595741195434874,40586.39453125,25886.13671875,5074.14599609375,40660.49609375,25820.517578125,5121.55078125,36.72074508666992,44.06958770751953,-108.19003295898438,-25.25640106201172,278.5986328125,-218.51434326171875
552235,180.5706349286166,153.62210707231003,11.650470170107756,2720.73681640625,31135.8671875,63062.95703125,2697.546630859375,31028.861328125,63187.95703125,304.7732238769531,75.52840423583984,24.752891540527344,272.7410583496094,103.03455352783203,30.558631896972656
552346,155.04353696649724,144.3030834197998,25.150304490869697,6686.9892578125,50607.4453125,45730.01171875,6570.25390625,50391.98046875,45692.16015625,543.5237426757812,-170.07179260253906,192.58180236816406,590.3241577148438,-126.38143157958984,66.03169250488281
552431,160.05915945226496,118.97678808732466,31.28727728670294,56905.625,1993.6826171875,20477.23828125,56813.7578125,2076.227294921875,20382.27734375,-73.58501434326172,-28.439252853393555,167.1844024658203,-84.53279113769531,-14.82475757598877,228.9663848876953
552543,87.6616889780218,75.86455887014216,63.9425895430825,26305.26953125,11592.001953125,13062.8095703125,26113.185546875,11293.2041015625,13218.8232421875,-408.5218200683594,-160.02061462402344,-53.61511993408203,-386.57489013671875,-6.473858833312988,-214.97097778320312
552632,187.2934861616655,169.64592716910624,2.350249920379032,36421.7265625,824.3134765625,46178.4453125,36362.09765625,774.5277099609375,46060.10546875,138.62718200683594,-219.0708770751953,-0.7077860236167908,307.066162109375,-169.47328186035156,22.78107452392578
552711,192.35121120106092,180.27807365764272,0.6234742785719308,18178.2890625,33232.8515625,5100.65478515625,18115.41015625,33108.234375,5032.3857421875,-149.3008270263672,-53.526912689208984,-89.20697021484375,-233.09999084472656,-93.137939453125,-58.281158447265625
552760,181.80930614471436,163.80977630615234,4.973504692316055,15316.541015625,41306.05859375,32090.55859375,15320.2666015625,41363.81640625,32057.568359375,-236.26150512695312,-15.542329788208008,144.952392578125,-122.94124603271484,-104.98506927490234,254.01055908203125
552844,183.9188879186457,173.32961342551494,1.5222098339687695,14644.099609375,11664.6748046875,48560.53125,14746.8798828125,11801.1826171875,48553.1953125,-107.4963607788086,141.5075225830078,-81.78460693359375,-5.423877239227295,-24.149242401123047,-190.4397430419922
552934,187.12576952847567,174.18172142722392,2.648073502562263,23436.423828125,10344.412109375,67915.171875,23467.822265625,10262.0302734375,67975.90625,12.041252136230469,-108.45173645019531,20.84151268005371,-87.92289733886719,-155.6305389404297,-164.27166748046875
553018,176.01979862559926,156.5251350402832,3.1361732293259017,67762.1015625,25489.4296875,13953.3974609375,67747.3046875,25541.79296875,14041.2275390625,586.8285522460938,82.83409881591797,281.8258972167969,606.9495849609375,13.768046379089355,351.4427185058594
553125,164.99882394617256,151.35458382693204,9.01969454505227,51446.66796875,10221.4091796875,37998.55078125,51109.84375,10212.962890625,37832.08984375,284.8455810546875,-249.59713745117188,46.6884880065918,287.10943603515625,-291.4773864746094,154.27377319335938
553212,186.65194511413574,172.79713804071602,2.305877140977166,25389.263671875,6698.20458984375,57979.96875,25370.568359375,6807.50927734375,57961.02734375,133.79588317871094,-43.79322052001953,21.429384231567383,249.84730529785156,-8.753461837768555,-90.1003646850586
553290,181.95672468705612,143.74804496765137,14.703914523124695,37879.1171875,58877.3984375,47912.92578125,37771.12109375,58803.390625,47980.28125,-145.06666564941406,125.80244445800781,-229.11668395996094,-165.2049560546875,257.8270263671875,-110.91267395019531
553408,164.44980014454237,142.0739238912409,12.487536126917059,1734.416748046875,70782.375,11869.1318359375,1671.806396484375,70830.84375,12008.03125,128.83164978027344,91.8927230834961,-16.842374801635742,153.70785522460938,-13.555190086364746,-30.87100601196289
553509,159.1544042934071,139.42509347742254,7.00336830182509,39442.72265625,65590.6328125,8163.07568359375,39809.60546875,65546.6796875,8205.916015625,-74.61132049560547,146.4042205810547,32.661216735839844,-38.55829620361328,152.1939697265625,-106.7900619506836
553626,168.35008968006483,144.93709260767156,18.259748816490173,5583.64501953125,15532.8359375,59508.1953125,5761.39306640625,15537.4580078125,59607.01171875,267.4689636230469,69.41434478759766,83.17007446289062,279.57550048828125,68.32721710205078,-32.20170211791992
553702,191.70366634022108,173.1806993484497,4.040925678881732,53352.625,69989.3046875,21808.669921875,53349.37109375,69941.0078125,21841.14453125,74.66095733642578,40.223731994628906,224.15859985351562,51.92266845703125,12.787958145141602,48.99241638183594
553745,190.0889656760476,170.36189816214824,3.5182298584417864,12871.7001953125,43102.9921875,27338.322265625,12858.1318359375,42970.8046875,27261.806640625,-272.9105224609375,-268.9222412109375,410.2718811035156,-408.21795654296875,-239.98391723632812,533.652099609375
553797,163.5089462453669,150.44381401755595,9.896619753404098,74033.25,30041.09765625,13276.486328125,73835.9609375,30150.384765625,13309.484375,337.788818359375,-707.7064819335938,52.7112922668457,339.9294738769531,-849.5479736328125,5.477143287658691
553886,178.61974239349365,153.7311618978327,6.055747920816596,28732.041015625,44897.7890625,18699.51953125,28696.81640625,44831.41015625,18748.568359375,-65.9864273071289,-37.17437744140625,63.5221061706543,-23.498640060424805,19.529216766357422,31.625892639160156
553998,169.67750679362905,155.76628121462736,12.513858350840483,46004.63671875,39167.25,71652.7734375,45651.45703125,39140.52734375,71527.96875,-508.65118408203125,5.007603168487549,-214.00132751464844,-511.5037841796875,11.458855628967285,-160.73696899414062
554036,187.79587745666504,167.46564344926315,2.687181600115516,73319.3671875,57660.3203125,40784.9921875,73404.6171875,57691.9765625,40591.68359375,37.378662109375,283.3745422363281,261.6489562988281,173.8365020751953,302.86944580078125,456.5740051269531
554094,177.35473676161334,162.0454029603438,3.1880668618462304,69993.2578125,36243.08984375,3101.94677734375,70030.7578125,36112.0390625,3126.1552734375,171.58558654785156,-466.538818359375,-196.37879943847656,122.52841186523438,-401.4305725097656,-221.25257873535156
554176,184.01891534978694,166.023156859658,0.7340300150892952,71504.4609375,14516.828125,29091.5703125,71509.6171875,14410.462890625,29229.326171875,-339.78515625,144.07730102539062,-475.657470703125,-466.58819580078125,-39.65456008911133,-504.4158935546875
554266,145.38231762972745,133.26630809090355,15.185246413404291,45950.69921875,65618.9921875,47465.1953125,45962.95703125,65481.67578125,47123.17578125,-234.514404296875,298.641357421875,-383.1365661621094,-375.6072998046875,117.42539978027344,-416.88140869140625
554392,183.16004493019798,174.1719354282726,0.9498769756067883,16234.3515625,57787.046875,2609.509765625,16055.9775390625,57620.71875,2736.7470703125,-4.798194408416748,146.31777954101562,-340.5773010253906,13.525988578796387,143.2823944091797,-432.4477233886719
554455,93.08719635009766,93.2165492664684,55.38843436674639,71047.2890625,72941.296875,36986.26171875,71306.78125,73158.0390625,36909.1796875,-65.9762954711914,119.50489044189453,32.77390670776367,-114.23214721679688,-0.4596449136734009,67.54888916015625
554552,183.92942168495873,174.10199208693072,0.8385691114447335,68968.828125,40662.55078125,18438.734375,68775.28125,40647.43359375,18371.345703125,151.80809020996094,-195.77159118652344,41.76169204711914,172.7136993408203,-33.94184494018555,140.11492919921875
554636,184.40398302945223,171.30351066589355,1.3898437504063954,35788.14453125,38144.13671875,33554.8125,35839.84375,38221.9765625,33644.48828125,-128.6642608642578,11.32765007019043,251.10069274902344,-323.6423034667969,-73.96207427978516,244.78709411621094
554713,177.4495081468062,168.4080037203702,2.1328987045721575,28065.267578125,97.84161376953125,8222.3544921875,28088.701171875,90.0736083984375,8298.43359375,-281.08856201171875,132.15841674804688,-175.27577209472656,-225.87371826171875,106.48760223388672,-264.26324462890625
554801,166.69701446186414,160.75859286568382,8.385691453110088,65826.1171875,23614.083984375,21452.150390625,65606.640625,23554.48046875,21279.017578125,462.664306640625,-176.11595153808594,46.70001220703125,475.18505859375,-94.03501892089844,194.0526580810547
554879,185.01541831276634,168.42830181121826,1.487614078955217,6861.06884765625,50398.69921875,49449.1640625,6722.1171875,50337.37109375,49254.66015625,385.57989501953125,-247.808837890625,-301.0109558105469,479.0646057128906,-317.9851379394531,-135.46682739257812
554958,179.1492050344294,160.6796221299605,2.225404605269432,746.7133178710938,37047.0859375,46342.08984375,711.1659545898438,37000.78125,46340.94140625,325.6609191894531,145.77369689941406,70.66259765625,234.70831298828125,-31.682172775268555,246.14625549316406
555068,179.81555245139384,162.07096793434837,3.75287878242406,48327.90234375,5020.814453125,39702.88671875,48192.67578125,4797.2001953125,39953.5859375,192.33322143554688,-193.01614379882812,-50.59303665161133,187.7176055908203,-121.3128662109375,78.05430603027344
555140,130.33921068364924,110.62419414520264,27.224543419751257,7526.181640625,36866.0703125,25041.421875,7557.42822265625,36756.015625,24734.0234375,102.62620544433594,-51.88249969482422,253.8083953857422,11.783500671386719,185.35279846191406,22.428585052490234
555248,158.7212085723877,152.17660773884168,12.734218077226119,73492.515625,70228.0859375,3748.671630859375,73596.6328125,70489.140625,3786.80859375,134.3252410888672,-39.66670227050781,68.76837921142578,101.60784149169922,-63.98029327392578,196.4629364013672
555328,184.22950397838247,170.90640284798363,0.8754210377281363,30781.341796875,35969.62890625,58354.94921875,30736.56640625,35804.69921875,58337.37890625,-122.94305419921875,210.3606414794922,-216.7488555908203,-96.0545425415039,277.3486328125,-316.89520263671875
555396,147.96646074815231,147.2677859393033,8.576719598336654,56599.09765625,42714.93359375,27751.357421875,56685.04296875,42712.765625,28040.6171875,-17.893291473388672,48.84912872314453,-176.52610778808594,-69.73193359375,-34.899166107177734,-272.8919677734375
555509,172.64220931313255,164.87923535433683,2.2058505564928055,66415.296875,21782.8671875,72189.046875,66506.6328125,21888.6640625,72149.4453125,183.17381286621094,128.28955078125,179.12400817871094,237.91749572753906,89.69368743896484,70.65805053710938
555596,184.14226445284757,167.4611351706765,0.5730849013409831,42451.34765625,657.2160034179688,52430.61328125,42263.734375,615.6580810546875,52490.69140625,-88.92938995361328,-170.1631317138672,-57.08668899536133,-88.78011322021484,-54.62525939941406,-109.69441986083984
555652,184.39271233298564,171.56597700985995,1.4048853719776329,72299.046875,10199.544921875,32584.400390625,72336.1875,10204.5927734375,32481.9140625,50.65292739868164,285.3660888671875,-63.898197174072266,-132.53359985351562,415.7987365722656,-89.10230255126953
555699,179.92234230041504,150.45961466702548,3.8386159999804064,40099.44921875,55391.58984375,52169.9921875,40009.4921875,55362.17578125,52287.3984375,-245.7525177001953,17.372140884399414,-221.81625366210938,-275.52398681640625,-50.81682205200195,-459.0787353515625
555787,180.91884526339445,155.93851696361196,4.100339995189147,56633.10546875,21847.2109375,14391.5615234375,56635.328125,21742.66796875,14437.087890625,184.52313232421875,-54.10924530029297,65.85871887207031,278.43072509765625,-2.5733108520507812,187.43167114257812
555874,165.01085324720904,149.59246462041682,14.815223487940703,21200.80078125,23910.013671875,54247.33984375,21509.404296875,23785.21484375,54311.4609375,-68.9587173461914,110.79910278320312,-133.30133056640625,-161.56309509277344,204.39297485351562,-155.9113311767578
555942,154.80512922460383,136.4701661196622,23.593498901887376,60656.9296875,15373.744140625,31251.64453125,60855.09765625,15324.1162109375,31480.021484375,302.1623229980469,-205.0828399658203,-143.26409912109375,180.02914428710938,-145.8516387939453,-156.45274353027344
556029,170.86504806171766,157.98943692987618,6.23699887232347,10995.880859375,23964.9609375,10899.439453125,10819.5712890625,24019.71484375,10865.162109375,-299.9229431152344,-28.63431167602539,26.274438858032227,-106.81095123291016,-82.45523834228516,21.299314498901367
556098,171.06735706329346,159.04385393316096,2.6345361362804067,22688.962890625,49014.13671875,68223.3515625,22954.421875,48941.58203125,68152.1171875,-354.572021484375,40.94938659667969,-111.99343872070312,-502.3603515625,109.53096008300781,-92.32614135742188
556188,170.87782513011587,165.43051329526034,1.4718205414035104,73189.1015625,6867.0556640625,60260.53515625,73140.1796875,6593.31787109375,60361.11328125,61.67010498046875,13.918964385986328,-140.78892517089844,42.82077407836914,-85.97241973876953,-171.0723876953125
556285,179.14093624461782,164.18432105671278,3.164752301844684,68871.078125,67617.6953125,31701.693359375,68701.625,67614.5625,31652.103515625,-129.35374450683594,52.10080337524414,193.74923706054688,25.005773544311523,56.1031379699707,54.25703811645508
556365,176.3777949593284,162.64406117525968,1.398116604171016,15899.98828125,8181.30712890625,35810.12109375,16027.2578125,8226.45703125,35881.3203125,-191.91380310058594,195.555908203125,-199.40545654296875,-282.7868957519531,140.05709838867188,-356.46728515625
556434,180.69397319446912,165.1439666748047,3.2911019569093534,7682.7236328125,14192.3583984375,70886.5078125,7541.9296875,14165.5849609375,70876.46875,123.85406494140625,170.9683837890625,-15.084997177124023,233.81271362304688,339.3110046386719,-102.28379821777344
556498,172.7219278162176,156.22655911879107,4.3094181879000235,68123.9375,69416.40625,39562.4453125,68034.5546875,69376.1796875,39741.28125,-194.27052307128906,-34.03675079345703,82.06416320800781,-219.01231384277344,-94.60958099365234,53.48700714111328
556589,166.95271838795057,151.49597688154742,4.568133503198624,68302.3359375,3349.31689453125,42321.0,68305.9453125,3270.22705078125,42335.953125,-141.9409637451172,3.474989891052246,-143.80540466308594,-154.38075256347656,209.03500366210938,-231.62098693847656
556683,143.55927163904363,137.72990486838603,25.765505704012785,21867.4609375,28944.1328125,56550.109375,21983.1015625,28767.0390625,56491.8359375,-34.76568603515625,-35.62331771850586,-227.4532928466797,-103.2633056640625,83.20672607421875,-189.17640686035156
556762,127.55651907487349,129.1035522114147,35.1304059678858,45036.5703125,25097.72265625,5922.134765625,44742.87109375,25259.751953125,5824.5068359375,13.697066307067871,17.018184661865234,-91.24314880371094,132.2020263671875,-57.41996765136719,-123.58667755126953
556843,87.84368905154142,66.24470515684648,23.722857236862183,16456.71484375,19022.677734375,27442.443359375,16420.353515625,18741.865234375,27427.330078125,-207.05642700195312,26.31885528564453,-12.443928718566895,-48.738487243652344,46.466670989990234,0.2766154408454895
557006,180.71653626181865,166.569167917425,0.5881265229122206,31116.45703125,38076.88671875,57551.40234375,31150.962890625,38238.17578125,57460.95703125,-158.7085723876953,101.56181335449219,-287.8546447753906,-25.258268356323242,73.49260711669922,-124.09871673583984
557068,180.3457628596913,159.70793637362394,2.448020164262165,35536.07421875,21989.8046875,27417.046875,35417.11328125,22054.611328125,27268.90625,-129.3825225830078,-1.9963023662567139,167.02352905273438,-199.63702392578125,10.58618450164795,333.4741516113281
557129,172.9001673785123,164.8566722869873,2.106575972654603,26258.265625,50452.24609375,65065.734375,26178.15625,50497.71484375,65320.5234375,-275.1312561035156,3.9989349842071533,-193.307861328125,-245.50588989257812,54.875545501708984,-231.27359008789062
557201,182.45159495960584,162.5192165374756,4.022123461419886,27814.146484375,26574.02734375,73455.5390625,27721.91015625,26535.619140625,73385.0078125,-48.182159423828125,53.0002326965332,-38.11068344116211,177.81727600097656,132.50474548339844,-3.5924644470214844
557251,157.51787749203768,164.10083120519465,0.9543894874778661,63920.95703125,51380.53515625,18673.849609375,63834.1640625,51347.83203125,18657.27734375,105.28424835205078,-26.859119415283203,115.78007507324219,-137.47596740722656,6.952152729034424,83.15614318847656
557349,150.98831870339134,150.90107917785645,12.85455037247051,15466.787109375,48720.75390625,68844.7578125,15301.8046875,48807.61328125,69197.75,-130.7378387451172,280.9365539550781,-51.9337043762207,-136.71224975585938,252.9275665283203,-93.63715362548828
557415,179.04240434820002,146.4750875126232,10.863042690537194,63337.1875,65115.27734375,28242.458984375,63416.0546875,65088.88671875,28216.625,-50.36750411987305,122.49193572998047,228.08615112304688,-43.11661148071289,227.47021484375,78.31365203857422
557487,168.6035394668579,155.65573085438123,3.837863830002872,26978.7421875,68428.1171875,55079.58984375,27117.65234375,68607.2109375,55179.84765625,145.6829376220703,-201.23353576660156,-20.252155303955078,88.490234375,-295.2999572753906,30.80113983154297
557557,173.9733869379217,114.87193541093306,8.53159481828863,8530.9091796875,34373.16015625,58555.53515625,8480.08203125,34461.53515625,58509.32421875,-54.88395690917969,74.59037780761719,338.3200378417969,-237.41624450683594,128.74961853027344,94.70814514160156
